"","i","j","day_diff","idx_diff"
"822",42,2,5.58785206231706,40
"823",42,3,2.71044053338508,39
"824",42,4,1.26283777282764,38
"825",42,5,1.76566084848325,37
"826",42,6,0.676936032205529,36
"827",42,7,0.917155245105908,35
"828",42,8,3.16704130511212,34
"829",42,9,5.51049542849157,33
"830",42,10,2.7622917755207,32
"831",42,11,1.77848718258646,31
"832",42,12,4.11893060167552,30
"833",42,13,3.85737992812256,29
"834",42,14,0.891517137890388,28
"835",42,15,1.30868576078223,27
"836",42,16,1.55891298031058,26
"837",42,17,1.97366254024459,25
"838",42,18,3.22030556617056,24
"839",42,19,4.38874349887672,23
"840",42,20,2.08914768073331,22
"841",42,21,4.50296815342241,21
"842",42,22,3.92871712069026,20
"843",42,23,4.3025074704971,19
"844",42,24,2.44406191955249,18
"845",42,25,1.39327505842628,17
"846",42,26,4.98029204159108,16
"847",42,27,1.39653717118214,15
"848",42,28,2.29344002283224,14
"849",42,29,1.48072486775107,13
"850",42,30,2.55457276490128,12
"851",42,31,2.16186550179442,11
"852",42,32,3.26607444362687,10
"853",42,33,4.56143981896578,9
"854",42,34,3.29446645184733,8
"855",42,35,1.04890765261909,7
"856",42,36,4.05070720622451,6
"857",42,37,2.23789299900819,5
"858",42,38,3.98254931062376,4
"859",42,39,3.77894679638494,3
"860",42,40,2.35212392998146,2
"861",42,41,3.07484802073767,1
"862",43,1,4.63924530927715,42
"863",43,2,3.75504073826424,41
"864",43,3,2.07695280538366,40
"865",43,4,1.24138002954053,39
"866",43,5,1.00039157652836,38
"867",43,6,1.65875381281603,37
"868",43,7,1.18471970671406,36
"869",43,8,2.13731570479011,35
"870",43,9,4.87700770049015,34
"871",43,10,2.12880404751928,33
"872",43,11,2.74971890450704,32
"873",43,12,2.97714668828149,31
"874",43,13,3.22389220012114,30
"875",43,14,1.83314421948168,29
"876",43,15,1.16518080130372,28
"877",43,16,0.622848330944256,27
"878",43,17,1.16472682509299,26
"879",43,18,2.88158595951057,25
"880",43,19,2.5559321748239,24
"881",43,20,0.528901065068877,23
"882",43,21,3.86948042542099,22
"883",43,22,4.11190141708686,21
"884",43,23,3.66901974249568,20
"885",43,24,2.98203827929237,19
"886",43,25,1.47412992881837,18
"887",43,26,3.83850812819704,17
"888",43,27,2.36351847583127,16
"889",43,28,2.8857385587338,15
"890",43,29,1.84763958031282,14
"891",43,30,3.1880604929027,13
"892",43,31,1.4408119127829,12
"893",43,32,3.89956217162829,11
"894",43,33,2.72862849491297,10
"895",43,34,2.66097872384591,9
"896",43,35,1.33585876521906,8
"897",43,36,3.31785532312921,7
"898",43,37,2.00651004473951,6
"899",43,38,4.61603703862518,5
"900",43,39,2.72119989483398,4
"901",43,40,2.09652616504831,3
"902",43,41,2.44136029273625,2
"903",43,42,1.83281132405282,1
"904",44,1,4.35088239603446,43
"905",44,2,2.2917022322545,42
"906",44,3,2.6923798978403,41
"907",44,4,4.19258346899745,40
"908",44,5,2.7848116976341,39
"909",44,6,4.25256512768043,38
"910",44,7,3.52452363168833,37
"911",44,8,3.48040362331195,36
"912",44,9,5.16537061373284,35
"913",44,10,3.73882291896894,34
"914",44,11,5.70092234396396,33
"915",44,12,4.43229291987535,32
"916",44,13,3.6874016919667,31
"917",44,14,4.69908706820309,30
"918",44,15,2.9670328173349,29
"919",44,16,2.71680559780655,28
"920",44,17,4.02628630327667,27
"921",44,18,5.8327893989675,26
"922",44,19,3.05180894525068,25
"923",44,20,2.61642357444163,24
"924",44,21,4.15784333866368,23
"925",44,22,5.89632153819261,22
"926",44,23,4.32889988746359,21
"927",44,24,5.22829892564388,20
"928",44,25,4.36946835981267,19
"929",44,26,5.29365435979091,18
"930",44,27,5.3147219152882,17
"931",44,28,5.83694199819072,16
"932",44,29,4.79884301976974,15
"933",44,30,5.52204798644439,14
"934",44,31,4.39201535223983,13
"935",44,32,6.79475845247384,12
"936",44,33,3.42103256579871,11
"937",44,34,2.9493416370886,10
"938",44,35,4.28706220467598,9
"939",44,36,5.90998748681877,8
"940",44,37,2.87105591301352,7
"941",44,38,5.05459444860313,6
"942",44,39,4.09230911458477,5
"943",44,40,4.38371619764787,4
"944",44,41,3.74280541148437,3
"945",44,42,4.27571857811713,2
"946",44,43,2.95120343945692,1
"947",45,1,6.85633483368393,44
"948",45,2,5.14847876256391,43
"949",45,3,6.33148644825805,42
"950",45,4,8.10219507609664,41
"951",45,5,6.41966933673307,40
"952",45,6,8.16217673477962,39
"953",45,7,7.43413523878753,38
"954",45,8,7.23600322109621,37
"955",45,9,6.13384540157237,36
"956",45,10,7.64843452606813,35
"957",45,11,9.61053395106315,34
"958",45,12,7.20407285403551,33
"959",45,13,6.55352406115223,32
"960",45,14,8.60869867530228,31
"961",45,15,6.87664442443409,30
"962",45,16,6.62641720490574,29
"963",45,17,7.93589791037586,28
"964",45,18,9.74240100606669,27
"965",45,19,6.96142055234988,26
"966",45,20,6.52603518154082,25
"967",45,21,5.66094995238215,24
"968",45,22,9.03425824182204,23
"969",45,23,7.95790855053828,22
"970",45,24,9.13791053274307,21
"971",45,25,8.27907996691186,20
"972",45,26,8.34575643959993,19
"973",45,27,9.22433352238739,18
"974",45,28,9.74655360528991,17
"975",45,29,8.70845462686894,16
"976",45,30,9.43165959354358,15
"977",45,31,8.30162695933902,14
"978",45,32,10.704370059573,13
"979",45,33,7.241555989837,12
"980",45,34,6.15710172098447,11
"981",45,35,8.19667381177517,10
"982",45,36,9.81959909391797,9
"983",45,37,6.78066752011271,8
"984",45,38,8.96420605570232,7
"985",45,39,5.37305199251128,6
"986",45,40,8.29332780474706,5
"987",45,41,7.38349858068571,4
"988",45,42,8.18533018521632,3
"989",45,43,6.86081504655611,2
"990",45,44,3.90961160709919,1
"991",46,1,6.9500608907463,45
"992",46,2,4.89088072696633,44
"993",46,3,2.53914727606104,43
"994",46,4,4.30985590389963,42
"995",46,5,2.62733016453605,41
"996",46,6,4.36983756258261,40
"997",46,7,3.64179606659051,39
"998",46,8,3.4436640488992,38
"999",46,9,4.17726903454511,37
"1000",46,10,3.85609535387112,36
"1001",46,11,5.81819477886614,35
"1002",46,12,3.7564594307746,34
"1003",46,13,3.01156820286595,33
"1004",46,14,4.81635950310527,32
"1005",46,15,3.08430525223708,31
"1006",46,16,2.83407803270873,30
"1007",46,17,4.14355873817885,29
"1008",46,18,5.95006183386967,28
"1009",46,19,4.73799257201524,27
"1010",46,20,2.76127313820322,26
"1011",46,21,3.4778685056193,25
"1012",46,22,5.24191906962502,24
"1013",46,23,4.16556937834126,23
"1014",46,24,5.34557136054605,22
"1015",46,25,4.48674079471485,21
"1016",46,26,4.61782087069016,20
"1017",46,27,5.43199435019038,19
"1018",46,28,5.9542144330929,18
"1019",46,29,4.91611545467192,17
"1020",46,30,5.63932042134657,16
"1021",46,31,4.509287787142,15
"1022",46,32,6.91203088737601,14
"1023",46,33,3.45429868545815,13
"1024",46,34,2.36476254878746,12
"1025",46,35,4.40433463957816,11
"1026",46,36,6.02725992172095,10
"1027",46,37,4.31732562620866,9
"1028",46,38,6.92685262009432,8
"1029",46,39,3.41647562548402,7
"1030",46,40,4.50098863255005,6
"1031",46,41,3.5911594084887,5
"1032",46,42,4.39299101301931,4
"1033",46,43,3.0684758743591,3
"1034",46,44,2.59917849471183,2
"1035",46,45,4.61906167990446,1
"1036",47,1,4.60123575618842,46
"1037",47,2,2.54205559240845,45
"1038",47,3,2.39101966952865,44
"1039",47,4,4.16172829736725,43
"1040",47,5,2.47920255800367,42
"1041",47,6,4.22170995605023,41
"1042",47,7,3.49366846005813,40
"1043",47,8,3.68604181237948,39
"1044",47,9,5.05874071271339,38
"1045",47,10,3.70796774733874,37
"1046",47,11,5.67006717233376,36
"1047",47,12,4.63793110894288,35
"1048",47,13,3.89303988103423,34
"1049",47,14,4.66823189657288,33
"1050",47,15,2.93617764570469,32
"1051",47,16,2.68595042617634,31
"1052",47,17,3.99543113164646,30
"1053",47,18,5.80193422733729,29
"1054",47,19,3.02095377362048,28
"1055",47,20,2.58556840281143,27
"1056",47,21,4.35934018378759,26
"1057",47,22,5.40947481734092,25
"1058",47,23,4.01744177180888,24
"1059",47,24,5.19744375401367,23
"1060",47,25,4.33861318818247,22
"1061",47,26,5.49929254885844,21
"1062",47,27,5.28386674365799,20
"1063",47,28,5.80608682656051,19
"1064",47,29,4.76798784813954,18
"1065",47,30,5.49119281481418,17
"1066",47,31,4.36116018060962,16
"1067",47,32,6.76390328084363,15
"1068",47,33,3.62667075486624,14
"1069",47,34,2.89191036428256,13
"1070",47,35,4.25620703304577,12
"1071",47,36,5.87913231518857,11
"1072",47,37,2.84020074138332,10
"1073",47,38,5.02373927697293,9
"1074",47,39,4.2979473036523,8
"1075",47,40,4.35286102601767,7
"1076",47,41,3.44303180195632,6
"1077",47,42,4.24486340648692,5
"1078",47,43,2.92034826782672,4
"1079",47,44,0.486846720851688,3
"1080",47,45,3.9404667787294,2
"1081",47,46,2.34882513455788,1
"1082",48,1,4.08398712423772,47
"1083",48,2,2.85564657274624,46
"1084",48,3,4.9433236464978,45
"1085",48,4,5.32984736665043,44
"1086",48,5,4.56222249078101,43
"1087",48,6,5.38982902533341,42
"1088",48,7,4.74655062096671,41
"1089",48,8,5.41826465568947,40
"1090",48,9,7.74337854160429,39
"1091",48,10,5.17301310982683,38
"1092",48,11,6.83818624161694,37
"1093",48,12,6.37015395225287,36
"1094",48,13,6.09026304123528,35
"1095",48,14,5.83635096585607,34
"1096",48,15,4.18833372683095,33
"1097",48,16,4.13979533572599,32
"1098",48,17,5.16355020092964,31
"1099",48,18,6.97005329662047,30
"1100",48,19,4.18907284290366,29
"1101",48,20,3.75368747209461,28
"1102",48,21,6.73585126653513,27
"1103",48,22,7.67373233133951,26
"1104",48,23,6.53539058360982,25
"1105",48,24,6.54386919354502,24
"1106",48,25,5.50673225746565,23
"1107",48,26,7.23151539216843,22
"1108",48,27,6.45198581294117,21
"1109",48,28,6.9742058958437,20
"1110",48,29,5.93610691742272,19
"1111",48,30,6.65931188409736,18
"1112",48,31,5.5292792498928,17
"1113",48,32,7.93202235012681,16
"1114",48,33,5.35889359817623,15
"1115",48,34,5.52734956496005,14
"1116",48,35,5.42432610232896,13
"1117",48,36,7.04725138447175,12
"1118",48,37,4.0083198106665,11
"1119",48,38,6.19185834625611,10
"1120",48,39,6.03017014696229,9
"1121",48,40,5.65835707930096,8
"1122",48,41,5.52021620463127,7
"1123",48,42,5.4129824757701,6
"1124",48,43,4.0884673371099,5
"1125",48,44,2.57800792787145,4
"1126",48,45,3.84941938659954,3
"1127",48,46,5.17718642258328,2
"1128",48,47,2.8283612880254,1
"1129",49,1,5.93900008019589,48
"1130",49,2,4.23114400907587,47
"1131",49,3,6.48167721769308,46
"1132",49,4,7.1848603226086,45
"1133",49,5,6.57410901748689,44
"1134",49,6,7.24484198129158,43
"1135",49,7,6.75843714767259,42
"1136",49,8,6.36754341533705,41
"1137",49,9,8.84953087199958,40
"1138",49,10,7.1848996365327,39
"1139",49,11,8.69319919757511,38
"1140",49,12,7.31943271190046,37
"1141",49,13,7.19641537163058,36
"1142",49,14,7.69136392181423,35
"1143",49,15,6.20022025353683,34
"1144",49,16,6.15168186243186,33
"1145",49,17,7.01856315688781,32
"1146",49,18,8.82506625257864,31
"1147",49,19,6.04408579886183,30
"1148",49,20,5.60870042805277,29
"1149",49,21,7.84200359693043,28
"1150",49,22,9.68561885804539,27
"1151",49,23,8.11819720731637,26
"1152",49,24,8.5557557202509,25
"1153",49,25,7.36174521342382,24
"1154",49,26,8.18079415181601,23
"1155",49,27,8.30699876889934,22
"1156",49,28,8.82921885180187,21
"1157",49,29,7.79111987338089,20
"1158",49,30,8.51432484005553,19
"1159",49,31,7.38429220585097,18
"1160",49,32,9.78703530608498,17
"1161",49,33,6.32422123634895,16
"1162",49,34,6.63350189535534,15
"1163",49,35,7.27933905828712,14
"1164",49,36,8.90226434042992,13
"1165",49,37,5.86333276662467,12
"1166",49,38,8.04687130221428,11
"1167",49,39,6.97944890660988,10
"1168",49,40,7.67024360600684,9
"1169",49,41,7.53210273133715,8
"1170",49,42,7.40652876501135,7
"1171",49,43,5.94348029306807,6
"1172",49,44,3.78929731985278,5
"1173",49,45,4.95557171699483,4
"1174",49,46,6.28333875297858,3
"1175",49,47,4.27614404070447,2
"1176",49,48,2.01188652670588,1
"1177",50,1,9.16097909117083,49
"1178",50,2,7.45312302005081,48
"1179",50,3,8.63613070574495,47
"1180",50,4,10.4068393335835,46
"1181",50,5,8.72431359421996,45
"1182",50,6,10.4668209922665,44
"1183",50,7,9.73877949627443,43
"1184",50,8,9.54064747858311,42
"1185",50,9,8.43848965905927,41
"1186",50,10,9.95307878355503,40
"1187",50,11,11.9151782085501,39
"1188",50,12,9.5087171115224,38
"1189",50,13,8.85816831863913,37
"1190",50,14,10.9133429327892,36
"1191",50,15,9.18128868192099,35
"1192",50,16,8.93106146239264,34
"1193",50,17,10.2405421678628,33
"1194",50,18,12.0470452635536,32
"1195",50,19,9.26606480983678,31
"1196",50,20,8.83067943902772,30
"1197",50,21,7.96559420986905,29
"1198",50,22,11.3389024993089,28
"1199",50,23,10.2625528080252,27
"1200",50,24,11.44255479023,26
"1201",50,25,10.5837242243988,25
"1202",50,26,10.6504006970868,24
"1203",50,27,11.5289777798743,23
"1204",50,28,12.0511978627768,22
"1205",50,29,11.0130988843558,21
"1206",50,30,11.7363038510305,20
"1207",50,31,10.6062712168259,19
"1208",50,32,13.0090143170599,18
"1209",50,33,9.5462002473239,17
"1210",50,34,8.46174597847137,16
"1211",50,35,10.5013180692621,15
"1212",50,36,12.1242433514049,14
"1213",50,37,9.08531177759961,13
"1214",50,38,11.2688503131892,12
"1215",50,39,7.67769624999818,11
"1216",50,40,10.597972062234,10
"1217",50,41,9.68814283817261,9
"1218",50,42,10.4899744427032,8
"1219",50,43,9.16545930404302,7
"1220",50,44,6.21425586458609,6
"1221",50,45,2.55148799080837,5
"1222",50,46,6.09698342968391,4
"1223",50,47,6.2451110362163,3
"1224",50,48,6.40090737740791,2
"1225",50,49,7.5070597078032,1
"1226",51,1,5.0257484002412,50
"1227",51,2,3.62475433403002,49
"1228",51,3,2.08639177645851,48
"1229",51,4,3.20489687084626,47
"1230",51,5,1.52237113148268,46
"1231",51,6,3.26487852952924,45
"1232",51,7,2.53683703353714,44
"1233",51,8,3.47198473782555,43
"1234",51,9,4.84468363815946,42
"1235",51,10,2.7519686775646,41
"1236",51,11,4.71323574581277,40
"1237",51,12,4.42387403438896,39
"1238",51,13,3.6789828064803,38
"1239",51,14,3.7114004700519,37
"1240",51,15,1.97934621918371,36
"1241",51,16,1.72911899965536,35
"1242",51,17,3.03859970512548,34
"1243",51,18,4.8451028008163,33
"1244",51,19,2.81368008151014,32
"1245",51,20,1.62873697629044,31
"1246",51,21,4.14528310923366,30
"1247",51,22,4.24218782132108,29
"1248",51,23,3.66836082622747,28
"1249",51,24,4.24061232749268,27
"1250",51,25,3.38178176166148,26
"1251",51,26,5.28523547430451,25
"1252",51,27,4.32703531713701,24
"1253",51,28,4.84925540003953,23
"1254",51,29,3.81115642161855,22
"1255",51,30,4.5343613882932,21
"1256",51,31,3.40432875408863,20
"1257",51,32,5.80707185432264,19
"1258",51,33,3.41261368031231,18
"1259",51,34,2.67785328972864,17
"1260",51,35,3.29937560652479,16
"1261",51,36,4.92230088866758,15
"1262",51,37,2.39301313570356,14
"1263",51,38,5.00254012958922,13
"1264",51,39,4.08389022909837,12
"1265",51,40,3.39602959949668,11
"1266",51,41,2.48620037543533,10
"1267",51,42,3.28803197996594,9
"1268",51,43,1.96351684130573,8
"1269",51,44,1.65413371687153,7
"1270",51,45,4.89729820525038,6
"1271",51,46,1.9243124905051,5
"1272",51,47,1.16728699601984,4
"1273",51,48,3.43154451001843,3
"1274",51,49,5.44343103672431,2
"1275",51,50,7.20194246273728,1
"1276",52,1,4.68071959026976,51
"1277",52,2,2.62153942648979,50
"1278",52,3,3.58410426304712,49
"1279",52,4,3.29540860162022,48
"1280",52,5,3.67653606284092,47
"1281",52,6,4.32583622714516,46
"1282",52,7,3.86086419302663,45
"1283",52,8,3.1633909739247,44
"1284",52,9,4.83553341949754,43
"1285",52,10,4.28732668188674,42
"1286",52,11,4.60790762418762,41
"1287",52,12,2.27479403109661,40
"1288",52,13,3.36049024065699,39
"1289",52,14,4.50928870579425,38
"1290",52,15,3.30264729889087,37
"1291",52,16,3.2541089077859,36
"1292",52,17,3.84087131140556,35
"1293",52,18,4.73977467919116,34
"1294",52,19,2.46865127153871,33
"1295",52,20,2.41980812963208,32
"1296",52,21,3.82800614442838,31
"1297",52,22,6.78804590339943,30
"1298",52,23,5.22062425267041,29
"1299",52,24,5.65818276560494,28
"1300",52,25,3.27645364003633,27
"1301",52,26,3.3431301127244,26
"1302",52,27,4.22170719551186,25
"1303",52,28,4.74392727841438,24
"1304",52,29,3.7058282999934,23
"1305",52,30,4.42903326666805,22
"1306",52,31,3.3158080348321,21
"1307",52,32,5.7017437326975,20
"1308",52,33,2.23892966296146,19
"1309",52,34,3.40228394096567,18
"1310",52,35,3.46004815774629,17
"1311",52,36,4.81697276704243,16
"1312",52,37,2.54100594385214,15
"1313",52,38,4.65751131961779,14
"1314",52,39,2.67972561384137,13
"1315",52,40,4.77267065136088,12
"1316",52,41,4.63452977669119,11
"1317",52,42,4.50895581036539,10
"1318",52,43,2.67614448631257,9
"1319",52,44,2.31457627921846,8
"1320",52,45,5.00262632687553,7
"1321",52,46,2.69779693591572,6
"1322",52,47,2.52021446828599,5
"1323",52,48,4.25243731159598,4
"1324",52,49,5.20171607124356,3
"1325",52,50,7.30727058436243,2
"1326",52,51,2.54585808207835,1
"1327",53,1,5.14707342819936,52
"1328",53,2,4.46273852102295,51
"1329",53,3,1.68895726186599,50
"1330",53,4,1.00889017372148,49
"1331",53,5,1.82923028925198,48
"1332",53,6,2.61851281254747,47
"1333",53,7,1.2874909971096,46
"1334",53,8,1.6294875858679,45
"1335",53,9,4.36917958156794,44
"1336",53,10,1.62097592859707,43
"1337",53,11,1.78309460541779,42
"1338",53,12,2.01738768855005,41
"1339",53,13,2.71606408119893,40
"1340",53,14,1.21002577523508,39
"1341",53,15,2.12493980103516,38
"1342",53,16,1.58260733067569,37
"1343",53,17,0.457029042334289,36
"1344",53,18,3.36734526783782,35
"1345",53,19,3.26362995758261,34
"1346",53,20,1.49440852858322,33
"1347",53,21,3.36165230649878,32
"1348",53,22,3.40420363432816,31
"1349",53,23,3.16119162357347,30
"1350",53,24,2.27434049653366,29
"1351",53,25,1.98195804774058,28
"1352",53,26,3.50303704428164,27
"1353",53,27,2.40033207683775,26
"1354",53,28,3.05109143175636,25
"1355",53,29,1.61529187464253,24
"1356",53,30,3.69588861182491,23
"1357",53,31,0.288894894785195,22
"1358",53,32,4.4073902905505,21
"1359",53,33,3.43632627767167,20
"1360",53,34,2.1531506049237,19
"1361",53,35,1.68849445923271,18
"1362",53,36,3.82568344205142,17
"1363",53,37,2.64133489595898,16
"1364",53,38,5.12386515754739,15
"1365",53,39,2.64739171761276,14
"1366",53,40,1.38882838228961,13
"1367",53,41,1.93353217381404,12
"1368",53,42,2.10154291312547,11
"1369",53,43,1.15962866356793,10
"1370",53,44,4.11083210302485,9
"1371",53,45,8.02044371012404,8
"1372",53,46,4.22810453792703,7
"1373",53,47,4.07997693139465,6
"1374",53,48,5.24809600067783,5
"1375",53,49,7.103108956636,4
"1376",53,50,10.3250879676109,3
"1377",53,51,3.12314550487366,2
"1378",53,52,3.38384226907127,1
"1379",54,1,5.53126093995364,53
"1380",54,2,5.76348086679681,52
"1381",54,3,3.10167014603907,51
"1382",54,4,2.58305957512164,50
"1383",54,5,1.59253442616749,49
"1384",54,6,0.92154540328788,48
"1385",54,7,2.13427371830987,47
"1386",54,8,4.48726310740611,46
"1387",54,9,5.85996200774002,45
"1388",54,10,3.76724704714516,44
"1389",54,11,3.09870898488046,43
"1390",54,12,5.43915240396952,42
"1391",54,13,4.69426117606087,41
"1392",54,14,2.21173894018439,40
"1393",54,15,1.38193731595427,39
"1394",54,16,1.83915738474378,38
"1395",54,17,3.29388434253859,37
"1396",54,18,3.87156876840074,36
"1397",54,19,4.56437230335647,35
"1398",54,20,2.26477648521306,34
"1399",54,21,5.16056147881422,33
"1400",54,22,4.12861126477994,32
"1401",54,23,4.68363919580803,31
"1402",54,24,3.56763711413369,30
"1403",54,25,1.96660444159888,29
"1404",54,26,6.30051384388508,28
"1405",54,27,2.4967460807331,27
"1406",54,28,3.26510966036711,26
"1407",54,29,2.80094667004506,25
"1408",54,30,2.3546786208116,24
"1409",54,31,3.48208730408842,23
"1410",54,32,3.46373872808128,22
"1411",54,33,4.73706862344553,21
"1412",54,34,3.6931316593092,20
"1413",54,35,1.83329446916286,19
"1414",54,36,4.32083032209236,18
"1415",54,37,2.41352180348793,17
"1416",54,38,3.78265516653409,16
"1417",54,39,5.09916859867894,15
"1418",54,40,3.51662851081071,14
"1419",54,41,3.46766425217526,13
"1420",54,42,1.320221802294,12
"1421",54,43,2.46200571568803,11
"1422",54,44,3.79286024963831,10
"1423",54,45,7.24063133149174,9
"1424",54,46,3.44829215929473,8
"1425",54,47,3.30601352878663,7
"1426",54,48,5.57027104278522,6
"1427",54,49,7.5821575694911,5
"1428",54,50,9.54527558897864,4
